vx,vy,v_out,ideal,err
0.25,0.8999999999999999,1.38495682,1.3893859323455677,-0.004429112345567754
0.3,0.8999999999999999,1.45030624,1.4552193232338295,-0.004913083233829552
0.35,0.8999999999999999,1.51898946,1.5244280642510835,-0.005438604251083445
0.4,0.8999999999999999,1.59117594,1.5971852132990967,-0.006009273299096618
0.45,0.8999999999999999,1.6670437,1.673672701147995,-0.006629001147995028
0.5,0.8999999999999999,1.74677973,1.7540817863579545,-0.007302056357954445
0.55,0.8999999999999999,1.83058046,1.8386135335252216,-0.008033073525221646
0.6,0.8999999999999999,1.91865222,1.9274793160483352,-0.008827096048335203
0.65,0.8999999999999999,2.0112117,2.0209013446717226,-0.009689644671722508
0.7,0.8999999999999999,2.10848652,2.119113223128303,-0.010626703128302939
0.75,0.8999999999999999,2.21071573,2.222360532270501,-0.011644802270501131
0.8,0.8999999999999999,2.31815037,2.330901444150294,-0.012751074150294084
0.85,0.8999999999999999,2.43105412,2.445007367583817,-0.013953247583816886
0.9,0.8999999999999999,2.54970382,2.564963626814776,-0.015259806814776233
0.95,0.8999999999999999,2.67439021,2.6910701749736723,-0.016679964973672412
1.0,0.8999999999999999,2.80541858,2.8236423441168714,-0.018223764116871433
-1.0,0.9999999999999999,0.367325,0.36787944117144245,-0.0005544411714424324
-0.95,0.9999999999999999,0.386125945,0.38674102345450134,-0.0006150784545013166
-0.9,0.9999999999999999,0.405888541,0.4065696597405992,-0.0006811187405992292
-0.85,0.9999999999999999,0.426661912,0.42741493194872676,-0.0007530199487267852
-0.8,0.9999999999999999,0.448497689,0.4493289641172217,-0.000831275117221697
-0.75,0.9999999999999999,0.471450133,0.4723665527410148,-0.0009164197410148067
-0.7,0.9999999999999999,0.49557627,0.49658530379140964,-0.0010090337914096525
-0.65,0.9999999999999999,0.520936028,0.5220457767610162,-0.001109748761016105
-0.6,0.9999999999999999,0.547592389,0.5488116360940265,-0.0012192470940265432
-0.55,0.9999999999999999,0.575611541,0.5769498103804868,-0.0013382693804867563
-0.5,0.9999999999999999,0.605063039,0.6065306597126335,-0.0014676207126335106
-0.45,0.9999999999999999,0.636019978,0.6376281516217734,-0.0016081736217734566
-0.4,0.9999999999999999,0.66855917,0.6703200460356394,-0.0017608760356394582
-0.35,0.9999999999999999,0.702761333,0.7046880897187136,-0.0019267567187135626
-0.3,0.9999999999999999,0.73871129,0.740818220681718,-0.0021069306817179667
-0.25,0.9999999999999999,0.776498171,0.778800783071405,-0.00230261207140503
-0.2,0.9999999999999999,0.816215637,0.8187307530779819,-0.002515116077981938
-0.15,0.9999999999999999,0.857962101,0.8607079764250579,-0.0027458754250578865
-0.1,0.9999999999999999,0.901840975,0.9048374180359596,-0.002996443035959584
-0.05,0.9999999999999999,0.947960916,0.9512294245007141,-0.00326850850071414
2.91433544e-16,0.9999999999999999,0.996436093,1.0000000000000004,-0.0035639070000004214
0.05,0.9999999999999999,1.04738646,1.0512710963760243,-0.0038846363760243197
0.1,0.9999999999999999,1.10093806,1.1051709180756477,-0.004232858075647661
0.15,0.9999999999999999,1.1572233,1.161834242728283,-0.004610942728282996
0.2,0.9999999999999999,1.21638131,1.22140275816017,-0.005021448160170028
0.25,0.9999999999999999,1.27855825,1.2840254166877414,-0.005467166687741498
0.3,0.9999999999999999,1.34390768,1.3498588075760032,-0.005951127576003135
0.35,0.9999999999999999,1.4125909,1.4190675485932571,-0.006476648593257028
0.4,0.9999999999999999,1.48477738,1.4918246976412703,-0.007047317641270423
0.45,0.9999999999999999,1.56064513,1.5683121854901687,-0.007667055490168773
0.5,0.9999999999999999,1.64038117,1.6487212707001282,-0.00834010070012825
0.55,0.9999999999999999,1.7241819,1.7332530178673955,-0.00907111786739545
0.6,0.9999999999999999,1.81225365,1.822118800390509,-0.00986515039050917
0.65,0.9999999999999999,1.90481314,1.9155408290138962,-0.010727689013896313
